
begin photo_measurements 0767	strip_id 26	version 2.0
end photo_measurements

begin photo_measurements 0770	strip_id 26	version 2.0
 11256019	31.663681	-38.063411	31.662896	-38.062463	1 85
 11255987	29.965549	-24.262735	29.964864	-24.262182	1 85
 11256024	29.458246	-40.929145	29.457512	-40.928117	1 85
 11257092	21.615343	-23.988059	21.614871	-23.987533	1 85
 11258206	14.858686	-19.680275	14.858379	-19.679863	1 85
 11256183	25.657958	-45.647175	25.657311	-45.646009	1 85
 11258538	15.38134 	-44.224145	15.380975	-44.223063	1 85
 11376841	23.593647	-45.385594	23.593059	-45.384445	1 85
 11262051	22.142584	-22.799613	22.142102	-22.799115	1 85
 11262873	10.275277	-44.341165	10.275041	-44.34009	1 85
 11263414	3.4528791	-18.411698	3.4528201	-18.411323	1 85
 11263526	7.7132706	-38.726505	7.7131044	-38.725607	1 85
 11263528	8.153002 	-39.809276	8.152824 	-39.808345	1 85
 11264316	-0.79283914	-20.294371	-0.79280846	-20.293953	1 85
 11264318	-1.112088	-19.716576	-1.1120506	-19.716172	1 85
 11264579	0.38414901	-42.253076	0.38415548	-42.252077	1 85
 11265301	-5.9011567	-16.677756	-5.9010189	-16.677418	1 85
 11263524	4.9468882	-43.945465	4.9467837	-43.94441	1 85
 11265578	-12.187172	-46.576708	-12.18685	-46.575556	1 85
 11380771	2.7182516	-48.893496	2.7181995	-48.892277	1 85
 11269106	-12.540488	-12.022082	-12.540211	-12.021842	1 85
 11269153	-17.083678	-29.801701	-17.083274	-29.801036	1 85
 11270008	-20.858404	-9.6943075	-20.857942	-9.694112	1 85
 11270018	-23.597245	-18.93329	-23.596705	-18.932882	1 85
 11270045	-24.352617	-37.151528	-24.352006	-37.150635	1 85
 11270704	-27.280199	-14.70567	-27.279574	-14.705354	1 85
 11270786	-32.641147	-25.195836	-32.640352	-25.195249	1 85
 11270148	-24.410737	-50.535878	-24.410067	-50.534544	1 85
 11273166	-22.311197	-42.998116	-22.31062	-42.99705	1 85
 11377921	19.548206	-34.313983	19.547761	-34.31319	1 85
 11378999	32.429896	2.7240288	32.429185	2.7239544	1 85
 11379156	31.00413 	6.8844429	31.003454	6.8842761	1 85
 11377548	18.376385	2.0028889	18.376014	2.0028345	1 85
 11378171	23.067319	3.2301057	23.066841	3.2300241	1 85
 11377578	18.956987	15.237659	18.956597	15.237321	1 85
 11377734	14.917918	31.932538	14.917594	31.931799	1 85
 11378442	28.094175	28.072265	28.093535	28.071596	1 85
 11378619	27.08831 	46.477547	27.087622	46.476321	1 85
 11379469	29.766988	44.288648	29.766232	44.287482	1 85
 11381033	-11.34087	-48.027008	-11.340567	-48.025809	1 85
 11381380	-7.2150449	9.2044447	-7.214883	9.204243 	1 85
 11382284	3.9013453	-5.2632595	3.9012791	-5.2631643	1 85
 11382306	7.6179521	12.014491	7.6178085	12.014231	1 85
 11381232	-9.4812913	-3.149838	-9.4810832	-3.1497856	1 85
 11381574	-8.300392	37.023337	-8.3001847	37.022466	1 85
 11381645	-8.5946981	41.841787	-8.594477	41.840772	1 85
 11381550	-6.7434492	17.73844 	-6.743294	17.738055	1 85
