Tytul_zas	Opis	Nr_zgl	Nr_szer	Nr_zdj	Kod_zas	Kod_ukl	Data_wyk	Pochodz	Rozdz	Barwy	B_WGS84	L_WGS84	H_WGS84	X_PUWG	Y_PUWG	H_norm	H_sred	Omega	Fi	Kappa	Nr_karty	Wykonawca	Nr_obiektu	Nr_etapu
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0391	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.56978004	19.75441351	1755,06	522933,06	551115,06	1722,68	86	-0,013092	 0,058564 	-89,500233	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0392	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.56591751	19.75435455	1757,27	522503,51	551115,55	1724,87	86	0,000276 	0,001667  	-89,459907	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0393	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.56208605	19.75437048	1754,73	522077,47	551121,09	1722,33	86	-0,016776	 -0,007672	-89,428109	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0394	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.55823354	19.75437664	1753,65	521649,09	551125,98	1721,24	86	-0,006137	 0,025191 	-89,453242	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0395	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.55435459	19.75433799	1751,98	521217,73	551127,87	1719,56	86	-0,027038	 0,002130 	-89,555145	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0396	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.55052188	19.75423053	1751,25	520791,47	551125,04	1718,83	86	-0,074898	 0,011370 	-89,508153	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0397	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.54668815	19.75412911	1751,11	520365,09	551122,62	1718,67	86	-0,021439	 0,028212 	-89,454387	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0398	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.54286702	19.75410279	1755,74	519940,18	551125,28	1723,30	86	-0,043540	 -0,010979	-89,464559	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0399	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.53899073	19.75413052	1756,24	519509,16	551131,66	1723,78	86	-0,029226	 -0,024256	-89,537319	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0400	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.53515438	19.75412136	1753,92	519082,57	551135,50	1721,46	86	-0,034877	 0,031860 	-89,437486	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0401	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.53131413	19.75416597	1755,04	518655,57	551142,98	1722,57	86	-0,012883	 0,020905 	-89,353439	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0402	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.52747817	19.75425781	1756,11	518229,09	551153,67	1723,63	86	-0,027431	 0,001202 	-89,396130	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0403	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.52361601	19.75431977	1754,04	517799,68	551162,36	1721,55	86	-0,027722	 0,007846 	-89,559226	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0404	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.51976554	19.75428346	1753,18	517371,49	551164,37	1720,68	86	-0,013409	 0,034910 	-89,488459	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0405	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.51590292	19.7542215	1751,67	516941,93	551164,65	1719,17	86	-0,023641	 0,021750 	-89,434512	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0406	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.51207971	19.75415396	1752,86	516516,76	551164,51	1720,35	86	-0,023118	 0,024063 	-89,423768	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0407	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.5082605	19.75416891	1754,81	516092,09	551169,96	1722,29	86	-0,015965	 0,008180 	-89,383770	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0408	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.50440898	19.75430134	1755,48	515663,90	551183,42	1722,95	86	-0,023123	 -0,071148	-89,425275	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0409	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.50055608	19.75437846	1752,53	515235,53	551193,13	1719,99	86	-0,010057	 0,034958 	-89,567845	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0410	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.49666615	19.75430202	1751,45	514802,93	551192,46	1718,91	86	-0,030695	 0,026365 	-89,492538	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0411	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.49285222	19.75427603	1754,59	514378,81	551195,13	1722,04	86	-0,018634	 0,011231 	-89,477541	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0412	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.48901884	19.7542744	1756,02	513952,56	551199,47	1723,46	86	-0,011866	 0,033609 	-89,452537	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0413	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.48519222	19.75432954	1756,87	513527,09	551207,65	1724,30	86	-0,026216	 -0,054231	-89,437887	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0414	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.48130338	19.7543522	1755,91	513094,68	551213,71	1723,33	86	-0,015716	 0,051435 	-89,475572	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0415	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.47744776	19.75428474	1753,27	512665,90	551213,60	1720,68	86	-0,004256	 0,008005 	-89,496101	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	53	0416	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.47363839	19.75418279	1752,67	512242,24	551211,10	1720,08	86	-0,036685	 0,018184 	-89,437504	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0417	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.49283814	19.76878978	1754,06	514387,64	552180,22	1721,52	86	0,005962 	-0,031047 	90,670654	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0418	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.49669078	19.76878348	1750,88	514816,03	552175,23	1718,34	86	0,039941 	0,020524  	90,678408	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0419	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.50054864	19.76877944	1751,30	515245,01	552170,39	1718,77	86	0,008661 	-0,052667 	90,665174	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0420	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.50440261	19.76881857	1752,91	515673,58	552168,49	1720,39	86	0,029993 	-0,019720 	90,680557	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0421	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.50823478	19.76887323	1758,43	516099,75	552167,66	1725,91	86	-0,015277	 -0,037278	90,613962	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0422	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.51208353	19.7689124	1754,17	516527,74	552165,76	1721,66	86	0,028192 	-0,030708 	90,705835	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0423	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.51586824	19.76887036	1756,43	516948,56	552158,42	1723,92	86	0,018491 	0,036802  	90,729118	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0424	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.51974518	19.76874167	1753,07	517379,57	552145,10	1720,57	86	0,015859 	0,019311  	90,647585	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0425	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.52357596	19.76862395	1751,27	517805,45	552132,58	1718,79	86	0,027163 	-0,010210 	90,683130	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0426	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.52743304	19.7684997	1751,70	518234,26	552119,59	1719,22	86	-0,000154	 0,054849 	90,751511	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0427	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.53128851	19.76842138	1750,35	518662,92	552109,72	1717,88	86	0,046254 	-0,023923 	90,621114	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0428	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.53514307	19.76850973	1752,21	519091,60	552111,14	1719,76	86	0,015056 	-0,017542 	90,703900	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0429	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.53899068	19.76867505	1754,51	519519,56	552117,80	1722,06	86	0,017041 	-0,064516 	90,592685	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0430	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.54282371	19.76883444	1755,34	519945,90	552124,06	1722,90	86	0,042892 	-0,051773 	90,648721	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0431	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.54667122	19.76893976	1755,03	520373,81	552126,65	1722,60	86	0,004820 	0,035591  	90,736711	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0432	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.55058492	19.76892727	1753,70	520808,99	552121,16	1721,27	86	0,020111 	-0,029270 	90,695728	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0433	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.55436546	19.76888111	1755,51	521229,34	552113,55	1723,09	86	0,005558 	0,044348  	90,620239	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0434	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.55824096	19.76888152	1752,00	521660,29	552108,99	1719,59	86	0,045430 	-0,016805 	90,642089	6_013_12	OPGK Olsztyn	CZ2	2221
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w kwietniu 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	54	0435	ISOK.2012.10.[Nr_zdj]	2180	2012-04-27	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	52.56204876	19.76890645	1747,85	522083,72	552106,17	1715,45	86	0,036322 	-0,018185 	90,718595	6_013_12	OPGK Olsztyn	CZ2	2221
