Tytul_zas	Opis	Nr_zgl	Nr_szer	Nr_zdj	Kod_zas	Kod_ukl	Data_wyk	Pochodz	Rozdz	Barwy	B_WGS84	L_WGS84	H_WGS84	X_PUWG	Y_PUWG	H_norm	H_sred	Omega	Fi	Kappa	Nr_karty	Wykonawca	Nr_obiektu	Nr_etapu
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0227	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77972341	20.341139	1798,36	658059,83	588345,55 	1767,64	162	-0,093928	-0,025385	1,216952	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0228	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77973716	20.34762385	1795,12	658069,45	588772,67 	1764,40	162	-0,006071	-0,029438	1,213355	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0229	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77974893	20.35419018	1800,56	658078,99	589205,17 	1769,84	162	-0,015118	0,129252	1,189910	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0230	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77975014	20.36075283	1795,11	658087,39	589637,45 	1764,39	162	0,003689	-0,043369	1,198022	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0231	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77975138	20.36732802	1799,38	658095,84	590070,55 	1768,66	162	-0,037928	0,009573	1,161256	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0232	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.7797661	20.37388484	1795,80	658105,82	590502,42 	1765,10	162	-0,060403	-0,001859	1,161212	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0233	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77977266	20.38041229	1792,01	658114,89	590932,36 	1761,31	162	-0,047281	-0,038398	1,118738	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0234	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77976183	20.38689516	1799,63	658122,00	591359,41 	1768,93	162	0,009834	0,028829	1,232277	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0235	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77976237	20.39344264	1795,95	658130,51	591790,69 	1765,25	162	-0,032065	0,000471	1,240778	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0236	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77978615	20.40002958	1795,91	658141,69	592224,51 	1765,21	162	-0,009809	-0,046252	1,166141	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0237	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.7798006	20.40656754	1802,48	658151,80	592655,13 	1771,78	162	0,052196	0,008813	1,100348	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0238	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77979104	20.41314928	1794,79	658159,35	593088,69 	1764,10	162	-0,009873	-0,026766	1,240403	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0239	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77980487	20.41967581	1794,38	658169,46	593518,55 	1763,69	162	0,026659	-0,021434	1,189869	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0240	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77979063	20.42617168	1799,96	658176,45	593946,46 	1769,27	162	-0,035258	-0,007076	1,146196	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0241	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77978185	20.43270367	1794,83	658184,14	594376,74 	1764,15	162	-0,002322	-0,032814	1,162587	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0242	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77978867	20.43923609	1800,23	658193,60	594807,01 	1769,55	162	-0,014306	0,138814	1,158855	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0243	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77980074	20.44577198	1794,19	658203,69	595237,49 	1763,51	162	-0,026091	-0,034104	1,168393	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0244	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77980217	20.45234738	1793,10	658212,68	595670,60 	1762,42	162	-0,024837	-0,036973	1,206598	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0245	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77981311	20.45886898	1801,07	658222,71	596100,15 	1770,39	162	-0,031633	-0,016813	1,163955	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0246	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77982803	20.46541049	1796,99	658233,24	596530,99 	1766,32	162	0,024679	-0,019508	1,143362	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0247	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.7798594	20.47207557	1800,23	658245,81	596969,94 	1769,56	162	-0,007786	0,094420	1,155580	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0248	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77986046	20.47854751	1794,48	658254,79	597396,23 	1763,82	162	-0,038328	-0,028220	1,177653	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0249	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77983471	20.4850565	1793,94	658260,87	597825,03 	1763,29	162	-0,041989	-0,032531	1,215676	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0250	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77979047	20.49162757	1800,22	658265,02	598257,96 	1769,56	162	-0,033283	0,010530	1,141674	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0251	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77973634	20.49819658	1794,65	658268,11	598690,78 	1764,00	162	-0,034681	-0,027278	1,197930	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0252	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77971486	20.50472769	1794,49	658274,82	599121,03 	1763,84	162	-0,009996	-0,054212	1,244083	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0253	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77973859	20.51131458	1801,16	658286,67	599554,84 	1770,51	162	0,008949	0,080736	1,180520	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0254	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77976179	20.51781693	1793,82	658298,39	599983,08 	1763,19	162	-0,050171	-0,021964	1,145190	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0255	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77976201	20.52433085	1792,56	658307,61	600412,14 	1761,92	162	-0,049854	-0,027976	1,239510	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0256	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77976167	20.5308484	1798,60	658316,80	600841,44 	1767,97	162	-0,017454	-0,033768	1,201900	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0257	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77977761	20.53741225	1798,94	658327,92	601273,75 	1768,32	162	-0,027882	-0,017120	1,151372	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0258	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77977541	20.54393509	1793,72	658337,00	601703,40 	1763,10	162	-0,033282	-0,043128	1,204250	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0259	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77975155	20.55056421	1800,34	658343,86	602140,11 	1769,73	162	-0,014181	0,123356	1,204121	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0260	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77971318	20.55708145	1796,13	658348,98	602569,48 	1765,53	162	0,029827	-0,006695	1,245066	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0261	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.7797086	20.56362469	1795,32	658357,95	603000,48 	1764,72	162	-0,019026	-0,036549	1,152546	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0262	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77973467	20.57016187	1800,66	658370,35	603431,01 	1770,06	162	0,024476	-0,021986	1,139679	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0263	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77976597	20.57672086	1794,13	658383,40	603862,96 	1763,54	162	-0,020617	-0,076433	1,095246	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0264	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77977909	20.58317906	1797,45	658394,33	604288,31 	1766,87	162	0,078244	-0,014926	1,171789	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0265	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77974788	20.58974979	1794,17	658400,53	604721,19 	1763,60	162	-0,031123	-0,045737	1,280215	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0266	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.7797267	20.5963068	1796,43	658407,86	605153,14 	1765,85	162	-0,016353	-0,060385	1,215092	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	144	0267	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77974356	20.60291582	1799,55	658419,54	605588,41 	1768,98	162	0,145807	0,202462	1,143865	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	143	0268	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77071413	20.60287954	1799,91	657415,33	605608,69 	1769,31	162	-0,034604	-0,002153	-178,878181	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	143	0269	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77072984	20.59636547	1795,57	657407,41	605179,49 	1764,97	162	0,022555	0,013170	-178,638728	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	143	0270	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.7706844	20.58981675	1795,45	657392,68	604748,17 	1764,85	162	0,019492	0,021411	-178,837811	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	143	0271	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77063961	20.58329064	1797,34	657378,09	604318,32 	1766,72	162	0,083242	0,053396	-178,800992	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	143	0272	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.77062088	20.57669844	1801,71	657366,34	603884,06 	1771,09	162	-0,009727	-0,025106	-178,847522	13_013_12	OPGK Olsztyn	CZ2	2209
